"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4","VDC_name"
23591,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",54,"Mugu",2218,"Mugu",NA,"Village development committee","Village development committee","Mugu"
23592,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",54,"Mugu",2219,"Pina",NA,"Village development committee","Village development committee","Pina"
23593,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",54,"Mugu",2220,"Natharpu",NA,"Village development committee","Village development committee","Natharpu"
23594,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",54,"Mugu",2221,"Photu",NA,"Village development committee","Village development committee","Photu"
23595,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",54,"Mugu",2222,"Dhainakot",NA,"Village development committee","Village development committee","Dhainakot"
20548,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2223,"Surkhang",NA,"Village development committee","Village development committee","Surkhang"
20549,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2224,"Muktinath",NA,"Village development committee","Village development committee","Muktinath"
20550,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2225,"Dhami",NA,"Village development committee","Village development committee","Dhami"
20551,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2226,"Chhusang",NA,"Village development committee","Village development committee","Chhusang"
20552,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2227,"Chhonhup",NA,"Village development committee","Village development committee","Chhonhup"
20553,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2228,"Charang",NA,"Village development committee","Village development committee","Charang"
20554,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2229,"Kagbeni",NA,"Village development committee","Village development committee","Kagbeni"
20555,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2230,"Jomsom",NA,"Village development committee","Village development committee","Jomsom"
20556,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2231,"Lomanthang",NA,"Village development committee","Village development committee","Lomanthang"
20557,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2232,"Tukuche",NA,"Village development committee","Village development committee","Tukuche"
20558,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2233,"Marpha",NA,"Village development committee","Village development committee","Marpha"
20559,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2234,"Jhong",NA,"Village development committee","Village development committee","Jhong"
20560,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2235,"Lete",NA,"Village development committee","Village development committee","Lete"
20561,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2236,"Kunjo",NA,"Village development committee","Village development committee","Kunjo"
20562,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2237,"Kowang",NA,"Village development committee","Village development committee","Kowang"
20563,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",61,"Mustang",2238,"Chhoser",NA,"Village development committee","Village development committee","Chhoser"
20564,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2239,"Kuhun",NA,"Village development committee","Village development committee","Kuhun"
20565,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2240,"Shikha",NA,"Village development committee","Village development committee","Shikha"
20566,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2241,"Tatopani(Bhurung)",NA,"Village development committee","Village development committee","Tatopani(Bhurung)"
20567,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2242,"Ramche",NA,"Village development committee","Village development committee","Ramche"
20568,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2243,"Takam",NA,"Village development committee","Village development committee","Takam"
20569,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2244,"Singa",NA,"Village development committee","Village development committee","Singa"
20570,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2245,"Ratnechaur",NA,"Village development committee","Village development committee","Ratnechaur"
20571,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2246,"RakhuBhagawati",NA,"Village development committee","Village development committee","Rakhubhagawati"
20572,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2247,"Okharbot",NA,"Village development committee","Village development committee","Okharbot"
20573,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2248,"HisthanMandali",NA,"Village development committee","Village development committee","Histhanmandali"
20574,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2249,"GurjaKhani",NA,"Village development committee","Village development committee","Gurjakhani"
20575,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2250,"Pakhapani",NA,"Village development committee","Village development committee","Pakhapani"
20576,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2251,"Pulachaur",NA,"Village development committee","Village development committee","Pulachaur"
20577,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2252,"Dowa",NA,"Village development committee","Village development committee","Dowa"
20578,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2253,"Dhar",NA,"Village development committee","Village development committee","Dana"
20579,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2254,"Niskot",NA,"Village development committee","Village development committee","Niskot"
20580,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2255,"Darwang",NA,"Village development committee","Village development committee","Darwang"
20581,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2256,"Muna",NA,"Village development committee","Village development committee","Muna"
20582,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2257,"Lulang",NA,"Village development committee","Village development committee","Lulang"
20583,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2258,"RakhuPiple",NA,"Village development committee","Village development committee","Rakhupiple"
20584,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2259,"Dana",NA,"Village development committee","Village development committee","Dana"
20585,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2260,"Jhin",NA,"Village development committee","Village development committee","Jhin"
20586,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2261,"Bima",NA,"Village development committee","Village development committee","Bima"
20587,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2262,"Baranja",NA,"Village development committee","Village development committee","Baranja"
20588,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2263,"Arthunge",NA,"Village development committee","Village development committee","Arthunge"
20589,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2264,"Babiyachaur",NA,"Village development committee","Village development committee","Babiyachaur"
20590,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2265,"Devisthan",NA,"Village development committee","Village development committee","Devisthan"
20591,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2266,"Patalekhet",NA,"Village development committee","Village development committee","Patlekhet"
20592,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2267,"Narchyang",NA,"Village development committee","Village development committee","Narchyang"
20593,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2268,"Mudi",NA,"Village development committee","Village development committee","Mudi"
20594,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2269,"Marang",NA,"Village development committee","Village development committee","Marang"
20595,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2270,"Malkwang",NA,"Village development committee","Village development committee","Malkwang"
20596,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2271,"Kuinemangale",NA,"Village development committee","Village development committee","Kuinemangale"
20597,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2272,"Dhatan",NA,"Village development committee","Village development committee","Dhatan"
20598,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2273,"Dagnam",NA,"Village development committee","Village development committee","Dagnam"
20599,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2274,"Chimkhola",NA,"Village development committee","Village development committee","Chimkhola"
20600,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2275,"Bhakilmi",NA,"Village development committee","Village development committee","Bhakilmi"
20601,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2276,"Bagarkhola",NA,"Village development committee","Village development committee","Bagarkhola"
20602,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2277,"Arman",NA,"Village development committee","Village development committee","Arman"
20603,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2278,"Room",NA,"Village development committee","Village development committee","Room"
20604,157,"NPL","Nepal",NA,"",8,"Dhaualagiri",62,"Myagdi",2279,"Jyamrukot",NA,"Village development committee","Village development committee","Jyamrukot"
24321,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2280,"Tribenisusta",NA,"Village development committee","Village development committee","Tribenisusta"
24322,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2281,"Bhujhawa",NA,"Village development committee","Village development committee","Bhujhawa"
24323,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2282,"ThuloKhairatawa",NA,"Village development committee","Village development committee","Thulokhairatawa"
24324,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2283,"Sarawal",NA,"Village development committee","Village development committee","Sarawal"
24325,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2284,"Sanai",NA,"Village development committee","Village development committee","Sanai"
24326,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2285,"Rupauliya",NA,"Village development committee","Village development committee","Rupauliya"
24327,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2286,"RamgramN.P.",NA,"Village development committee","Village development committee","Ramgram N.P."
24328,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2287,"Pithauli",NA,"Village development committee","Village development committee","Pithauli"
24329,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2288,"Palhi",NA,"Village development committee","Village development committee","Palhi"
24330,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2289,"Narayani",NA,"Village development committee","Village development committee","Narayani"
24331,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2290,"Kumarwarti",NA,"Village development committee","Village development committee","Kumarwarti"
24332,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2291,"Kudiya",NA,"Village development committee","Village development committee","Kudiya"
24333,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2292,"Somani",NA,"Village development committee","Village development committee","Somani"
24334,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2293,"Jahada",NA,"Village development committee","Village development committee","Jahada"
24335,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2294,"Hakui",NA,"Village development committee","Village development committee","Hakui"
24336,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2295,"GuthiSuryapura",NA,"Village development committee","Village development committee","Guthisuryapura"
24337,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2296,"Gairami",NA,"Village development committee","Village development committee","Gairami"
24338,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2297,"DawanneDevi",NA,"Village development committee","Village development committee","Dawannedevi"
24339,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2298,"Badahara Dubauliya",NA,"Village development committee","Village development committee","Badaharadubauliya"
24340,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2299,"Amraut",NA,"Village development committee","Village development committee","Amraut"
24341,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2300,"Prasauni",NA,"Village development committee","Village development committee","Parsauni"
24342,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2301,"Pratapapur",NA,"Village development committee","Village development committee","Pratappur"
24343,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2302,"Banjariya",NA,"Village development committee","Village development committee","Banjariya"
24344,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2303,"Dhaubadi",NA,"Village development committee","Village development committee","Dhaubadi"
24345,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2304,"Ramnagar",NA,"Village development committee","Village development committee","Ramnagar"
24346,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2305,"Jamuniya",NA,"Village development committee","Village development committee","Jamuniya"
24347,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2306,"Harpur",NA,"Village development committee","Village development committee","Harpur"
24348,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2307,"Gaidakot",NA,"Village development committee","Village development committee","Gaidakot"
24349,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2308,"Tribenisusta",NA,"Village development committee","Village development committee","Tribenisusta"
24350,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2309,"UpalloArkhale",NA,"Village development committee","Village development committee","Upalloarkhale"
24351,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2310,"Sunwal",NA,"Village development committee","Village development committee","Sunwal"
24352,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2311,"Shivmandir",NA,"Village development committee","Village development committee","Shivmandir"
24353,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2312,"Rakachuli",NA,"Village development committee","Village development committee","Rakachuli"
24354,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2313,"Rajahar",NA,"Village development committee","Village development committee","Rajahar"
24355,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2314,"GuthiParsauni",NA,"Village development committee","Village development committee","Guthiparsauni"
24356,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2315,"Pakalihawa",NA,"Village development committee","Village development committee","Pakalihawa"
24357,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2316,"Amarapuri",NA,"Village development committee","Village development committee","Amarapuri"
24358,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2317,"Bharatipur",NA,"Village development committee","Village development committee","Bharatipur"
24359,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2318,"DadajheriTadi",NA,"Village development committee","Village development committee","Dadajheritadi"
24360,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2319,"Tilakpur",NA,"Village development committee","Village development committee","Tilakpur"
24361,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2320,"Tamasariya",NA,"Village development committee","Village development committee","Tamasariya"
24362,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2321,"Swathi",NA,"Village development committee","Village development committee","Swathi"
24363,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2322,"Sukrauli",NA,"Village development committee","Village development committee","Sukrauli"
24364,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2323,"Somani",NA,"Village development committee","Village development committee","Somani"
24365,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2324,"Rampurkhadauna",NA,"Village development committee","Village development committee","Rampurkhadauna"
24366,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2325,"Rampurkha",NA,"Village development committee","Village development committee","Rampurkha"
24367,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2326,"Panchanagar",NA,"Village development committee","Village development committee","Panchanagar"
24368,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2327,"NayaBelhani",NA,"Village development committee","Village development committee","Nayabelhani"
24369,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2328,"Narsahi",NA,"Village development committee","Village development committee","Narsahi"
24370,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2329,"Manari",NA,"Village development committee","Village development committee","Manari"
24371,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2330,"Makar",NA,"Village development committee","Village development committee","Makar"
24372,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2331,"Kusma",NA,"Village development committee","Village development committee","Kusma"
24373,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2332,"Kolhuwa",NA,"Village development committee","Village development committee","Kolhuwa"
24374,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2333,"Kawaswoti",NA,"Village development committee","Village development committee","Kawaswoti"
24375,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2334,"Deurali",NA,"Village development committee","Village development committee","Deurali"
24376,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2335,"Dedgaun",NA,"Village development committee","Village development committee","Dedgaun"
24377,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2336,"Devachuli",NA,"Village development committee","Village development committee","Devachuli"
24378,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2337,"Jaubari",NA,"Village development committee","Village development committee","Jaubari"
24379,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2338,"Dhurkot",NA,"Village development committee","Village development committee","Dhurkot"
24380,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2339,"Kotathar",NA,"Village development committee","Village development committee","Kotathar"
24381,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2340,"Benimanipur",NA,"Village development committee","Village development committee","Benimanipur"
24382,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2341,"Royal Chitawan Natio",NA,"Village development committee","Village development committee","Royal Chitawan Natio"
24383,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2342,"Bulingtar",NA,"Village development committee","Village development committee","Bulingtar"
24384,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2343,"Dibyapuri",NA,"Village development committee","Village development committee","Dibyapuri"
24385,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2344,"Hupsekot",NA,"Village development committee","Village development committee","Hupsekot"
24386,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2345,"Mithukaram",NA,"Village development committee","Village development committee","Mithukaram"
24387,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2346,"Mainaghat",NA,"Village development committee","Village development committee","Mainaghat"
24388,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2347,"Mukundapur",NA,"Village development committee","Village development committee","Mukundapur"
24389,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2348,"Naram",NA,"Village development committee","Village development committee","Naram"
24390,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2349,"Pragatinagar",NA,"Village development committee","Village development committee","Pragatinagar"
24391,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2350,"Rakuwa",NA,"Village development committee","Village development committee","Rakuwa"
24392,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2351,"Ratanapur",NA,"Village development committee","Village development committee","Ratanapur"
24393,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2352,"Ruchang",NA,"Village development committee","Village development committee","Ruchang"
24394,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2353,"Agryouli",NA,"Village development committee","Village development committee","Agryouli"
24395,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2354,"Devagawa",NA,"Village development committee","Village development committee","Devagawa"
24396,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2355,"Dumkibas",NA,"Village development committee","Village development committee","Dumkibas"
24397,157,"NPL","Nepal",5,"West",14,"Lumbini",73,"Nawalparasi",2356,"Baidauli",NA,"Village development committee","Village development committee","Baidauli"
20919,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2357,"Narjamandap",NA,"Village development committee","Village development committee","Narjamandap"
20920,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2358,"Okharpauwa",NA,"Village development committee","Village development committee","Okharpauwa"
20921,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2359,"Ratmate",NA,"Village development committee","Village development committee","Ratmate"
20922,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2360,"Madanpur",NA,"Village development committee","Village development committee","Madanpur"
20923,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2361,"Kumari",NA,"Village development committee","Village development committee","Kumari"
20924,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2362,"Kharanitar",NA,"Village development committee","Village development committee","Kharanitar"
20925,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2363,"Kakani",NA,"Village development committee","Village development committee","Kakani"
20926,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2364,"Jiling",NA,"Village development committee","Village development committee","Jiling"
20927,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2365,"Gorsyang",NA,"Village development committee","Village development committee","Gorsyang"
20928,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2366,"Gerkhu",NA,"Village development committee","Village development committee","Gerkhu"
20929,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2367,"Chauthe",NA,"Village development committee","Village development committee","Chauthe"
20930,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2368,"Budhasing",NA,"Village development committee","Village development committee","Budhasing"
20931,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2369,"Balkumari",NA,"Village development committee","Village development committee","Balkumari"
20932,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2370,"BagesworiChokade",NA,"Village development committee","Village development committee","Bagesworichokade"
20933,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2371,"Sikre",NA,"Village development committee","Village development committee","Sikre"
20934,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2372,"Sundaradevi",NA,"Village development committee","Village development committee","Sundaradevi"
20935,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2373,"Shikharbesi",NA,"Village development committee","Village development committee","Shikharbesi"
20936,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2374,"Ghyangphedi",NA,"Village development committee","Village development committee","Ghyangphedi"
20937,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2375,"Bhalche",NA,"Village development committee","Village development committee","Bhalche"
20938,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2376,"Barsunchet",NA,"Village development committee","Village development committee","Barsunchet"
20939,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2377,"Suryamati",NA,"Village development committee","Village development committee","Suryamati"
20940,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2378,"Talakhu",NA,"Village development committee","Village development committee","Talakhu"
20941,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2379,"Taruka",NA,"Village development committee","Village development committee","Taruka"
20942,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2380,"Thanapati",NA,"Village development committee","Village development committee","Thanapati"
20943,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2381,"Thansing",NA,"Village development committee","Village development committee","Thansing"
20944,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2382,"Dangsing",NA,"Village development committee","Village development committee","Dangsing"
20945,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2383,"Likhu",NA,"Village development committee","Village development committee","Likhu"
20946,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2384,"Kabilas",NA,"Village development committee","Village development committee","Kabilas"
20947,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2385,"Kalyanpur",NA,"Village development committee","Village development committee","Kalyanpur"
20948,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2386,"Deurali",NA,"Village development committee","Village development committee","Deurali"
20949,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2387,"Sunkhani",NA,"Village development committee","Village development committee","Sunkhani"
20950,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2388,"Thaprek",NA,"Village development committee","Village development committee","Thaprek"
20951,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2389,"Panchkanya",NA,"Village development committee","Village development committee","Panchkanya"
20952,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2390,"Urleni",NA,"Village development committee","Village development committee","Urleni"
20953,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2391,"Salme",NA,"Village development committee","Village development committee","Salme"
20954,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2392,"Kintang",NA,"Village development committee","Village development committee","Kintang"
20955,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2393,"Fikuri",NA,"Village development committee","Village development committee","Fikuri"
20956,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2394,"Belkot",NA,"Village development committee","Village development committee","Belkot"
20957,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2395,"Bhadratar",NA,"Village development committee","Village development committee","Bhadratar"
20958,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2396,"BidurN.P.",NA,"Village development committee","Village development committee","Bidur N.P."
20959,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2397,"Charghare",NA,"Village development committee","Village development committee","Charghare"
20960,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2398,"Chaturale",NA,"Village development committee","Village development committee","Chaturale"
20961,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2399,"Chaughada",NA,"Village development committee","Village development committee","Chaughada"
20962,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2400,"Chhap",NA,"Village development committee","Village development committee","Chhap"
20963,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2401,"Duipipal",NA,"Village development committee","Village development committee","Duipipal"
20964,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2402,"Ganeshthan",NA,"Village development committee","Village development committee","Ganeshthan"
20965,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2403,"Kalikahalde",NA,"Village development committee","Village development committee","Kalikahalde"
20966,157,"NPL","Nepal",1,"Central",1,"Bagmati",6,"Nuwakot",2404,"KhadagBhanjyang",NA,"Village development committee","Village development committee","Khadagbhanjyang"
